HHID,value,area_km2_buffer_1,area_km2_buffer_5,area_km2_buffer_10,area_km2_buffer_15,area_km2_buffer_20,year
60140014,16,.0014825706203988,.0902786461770266,.3365127316615684,.5375465796927372,.7281870865890296,2016
60140014,17,.0022238309629178,.2870580450808088,.962404371904373,2.307031358547227,3.976174151503141,2017
60140014,18,0,.0207547643495978,.093394355584321,.2890379114073992,.700458333735524,2018
60140014,19,0,.0807956809532791,.3090630336695493,.5262865021238828,.7612083183418153,2019
60140015,14,0,.1890325639184122,.4261461221051019,.657778111864421,1.338149158661605,2014
60140015,15,0,.1000688704193141,.2854156101339592,.5682678298698917,.8510827359928066,2015
60140015,16,.0007412828625209,.0630029366680764,.3365127316617352,.484057812085077,.7279724146505798,2016
60140015,17,0,.2683038150557479,.8150440632773803,2.060444177263316,4.128081717340039,2017
60140015,18,0,.0118586741322135,.0930599273413904,.2831763456416793,.7235771361942465,2018
60140015,19,.002965141240975,.1012800864114033,.3165155914326298,.4842925071776412,.6989611284344749,2019
60140016,14,0,.2134752703260213,.4277202250166245,.6842019861546551,1.363963644739876,2014
